m/z,retention_time,p-value,t-score,custom_id
226.2158,486,0.90654683,-0.12,AE_pos_226.2158_486
226.5764,81,0.071745222,-1.93,AE_pos_226.5764_81
226.9506,49,0.854292481,-0.19,AE_pos_226.9506_49
227.0825,380,0.057100719,2.05,AE_pos_227.0825_380
227.0837,64,0.277691224,-1.12,AE_pos_227.0837_64
227.1246,61,0.59661913,-0.54,AE_pos_227.1246_61
227.1536,30,0.467230289,-0.74,AE_pos_227.1536_30
227.5577,371,0.006370628,-3.14,AE_pos_227.5577_371
227.9404,37,0.107747948,1.7,AE_pos_227.9404_37
228.1347,124,0.719018164,-0.37,AE_pos_228.1347_124
228.1946,149,0.30533606,-1.06,AE_pos_228.1946_149
228.1946,510,0.450466373,-0.77,AE_pos_228.1946_510
228.2675,86,0.273183431,1.13,AE_pos_228.2675_86
228.9087,528,0.109561969,-1.69,AE_pos_228.9087_528
228.9658,523,0.547124763,-0.62,AE_pos_228.9658_523
228.9899,97,0.061787316,-2.01,AE_pos_228.9899_97
229.0654,43,0.000977092,-4.03,AE_pos_229.0654_43
229.099,39,1.68E-05,6.05,AE_pos_229.099_39
229.1038,411,0.036987058,2.28,AE_pos_229.1038_411
229.1124,59,0.178801147,1.41,AE_pos_229.1124_59
229.1403,56,3.85E-07,-8.23,AE_pos_229.1403_56
229.2346,205,0.670260575,0.43,AE_pos_229.2346_205
229.9052,526,0.032347321,-2.34,AE_pos_229.9052_526
229.9461,490,0.640740532,0.48,AE_pos_229.9461_490
229.9737,164,0.941906333,-0.07,AE_pos_229.9737_164
230.1384,76,0.05769983,-2.04,AE_pos_230.1384_76
230.2467,78,0.046538098,-2.16,AE_pos_230.2467_78
230.9613,524,0.000121988,-5.03,AE_pos_230.9613_524
231.0422,93,8.54E-12,-17.34,AE_pos_231.0422_93
231.0554,114,0.93067282,-0.09,AE_pos_231.0554_114
231.0727,146,0.188083047,-1.37,AE_pos_231.0727_146
231.0978,132,0.001937368,3.7,AE_pos_231.0978_132
231.1484,30,0.471122158,0.74,AE_pos_231.1484_30
231.903,524,0.018624715,-2.62,AE_pos_231.903_524
231.9605,526,9.14E-05,-5.18,AE_pos_231.9605_526
231.9713,74,0.189234248,1.37,AE_pos_231.9713_74
232.0707,61,0.007754968,-3.04,AE_pos_232.0707_61
232.0807,73,0.057550674,-2.05,AE_pos_232.0807_73
232.9598,522,0.125937188,-1.61,AE_pos_232.9598_522
233.0241,93,4.67E-10,-13.28,AE_pos_233.0241_93
233.0577,95,4.35E-06,-6.79,AE_pos_233.0577_95
233.0799,177,0.24628457,-1.2,AE_pos_233.0799_177
233.1102,196,0.657321329,-0.45,AE_pos_233.1102_196
233.1529,171,0.957487536,0.05,AE_pos_233.1529_171
233.1529,515,0.690385654,-0.41,AE_pos_233.1529_515
233.9583,523,0.020024442,-2.58,AE_pos_233.9583_523
233.9697,55,0.638559055,-0.48,AE_pos_233.9697_55
233.9705,556,0.200679962,1.33,AE_pos_233.9705_556
234.0922,186,0.10248326,1.73,AE_pos_234.0922_186
234.5639,79,4.99E-07,-8.07,AE_pos_234.5639_79
234.8723,526,0.001052645,-3.99,AE_pos_234.8723_526
234.9064,527,0.000966312,-4.03,AE_pos_234.9064_527
234.9304,526,0.032883787,-2.34,AE_pos_234.9304_526
234.9553,523,0.072126297,-1.93,AE_pos_234.9553_523
234.9554,12,0.044814348,-2.18,AE_pos_234.9554_12
235.0678,376,0.055605868,2.06,AE_pos_235.0678_376
235.0571,49,3.55E-10,-13.53,AE_pos_235.0571_49
235.0716,135,6.26E-10,-13.02,AE_pos_235.0716_135
235.0928,154,3.33E-15,28.76,AE_pos_235.0928_154
235.1689,39,0.906537688,-0.12,AE_pos_235.1689_39
235.1796,186,0.141564093,-1.55,AE_pos_235.1796_186
235.9341,476,0.142286889,1.54,AE_pos_235.9341_476
235.9596,525,0.098418353,-1.75,AE_pos_235.9596_525
235.9718,438,0.348012351,0.97,AE_pos_235.9718_438
235.9674,96,0.230590206,1.25,AE_pos_235.9674_96
236.0271,50,0.39009458,-0.88,AE_pos_236.0271_50
236.0268,419,0.188139616,-1.37,AE_pos_236.0268_419
236.0618,112,0.006315682,-3.14,AE_pos_236.0618_112
236.0793,101,0.003531816,-3.42,AE_pos_236.0793_101
236.119,191,0.654807364,0.46,AE_pos_236.119_191
236.1712,560,0.231175397,1.24,AE_pos_236.1712_560
236.924,477,0.86376779,0.17,AE_pos_236.924_477
236.9561,523,0.005393842,-3.22,AE_pos_236.9561_523
237.0104,529,0.007824626,-3.04,AE_pos_237.0104_529
237.0899,55,1.25E-09,-12.42,AE_pos_237.0899_55
237.1162,195,0.60120392,0.53,AE_pos_237.1162_195
237.1839,210,0.622071841,0.5,AE_pos_237.1839_210
237.1839,481,0.575152709,-0.57,AE_pos_237.1839_481
237.9001,525,0.074062144,-1.91,AE_pos_237.9001_525
237.9391,518,0.936852234,-0.08,AE_pos_237.9391_518
237.9562,525,0.213376221,-1.3,AE_pos_237.9562_525
237.9722,194,0.460203482,-0.76,AE_pos_237.9722_194
238.025,526,0.272162566,-1.14,AE_pos_238.025_526
238.0234,53,0.04918453,-2.13,AE_pos_238.0234_53
238.0413,321,1.67E-06,7.34,AE_pos_238.0413_321
238.0668,45,0.014947133,2.73,AE_pos_238.0668_45
238.1197,191,0.014926214,2.73,AE_pos_238.1197_191
238.164,159,0.085383577,1.83,AE_pos_238.164_159
238.2001,430,0.184556383,1.39,AE_pos_238.2001_430
238.8836,21,0.158514744,1.48,AE_pos_238.8836_21
238.927,527,0.012288069,-2.82,AE_pos_238.927_527
239.0679,85,0.012938692,-2.8,AE_pos_239.0679_85
239.068,354,0.010585252,2.89,AE_pos_239.068_354
239.8968,525,0.946651177,-0.07,AE_pos_239.8968_525
239.9347,513,0.000591639,-4.27,AE_pos_239.9347_513
240.1807,98,0.339284483,0.99,AE_pos_240.1807_98
240.1793,500,0.514029905,-0.67,AE_pos_240.1793_500
240.2303,79,0.84444446,-0.2,AE_pos_240.2303_79
240.9489,526,0.66809223,-0.44,AE_pos_240.9489_526
241.0082,93,2.24E-19,-52.75,AE_pos_241.0082_93
241.0296,57,0.603859146,0.53,AE_pos_241.0296_57
241.0565,166,nan,nan,AE_pos_241.0565_166
241.0565,357,nan,nan,AE_pos_241.0565_357
241.8952,514,0.349760565,0.96,AE_pos_241.8952_514
241.9443,526,0.164314305,-1.46,AE_pos_241.9443_526
242.0124,170,8.86E-05,5.19,AE_pos_242.0124_170
242.0334,61,0.603779143,-0.53,AE_pos_242.0334_61
242.065,122,0.068382887,-1.95,AE_pos_242.065_122
242.283,464,0.323539531,1.02,AE_pos_242.283_464
242.9253,47,7.93E-07,7.78,AE_pos_242.9253_47
242.9489,524,nan,nan,AE_pos_242.9489_524
243.0173,79,0.197302334,-1.35,AE_pos_243.0173_79
243.1206,53,0.361706357,-0.94,AE_pos_243.1206_53
244.1893,91,0.920856415,-0.1,AE_pos_244.1893_91
244.9983,165,0.005261215,-3.23,AE_pos_244.9983_165
245.0131,47,0.352616776,-0.96,AE_pos_245.0131_47
245.0484,52,0.000117013,5.06,AE_pos_245.0484_52
245.0965,60,0.016216996,-2.69,AE_pos_245.0965_60
245.8762,527,5.40E-06,-6.67,AE_pos_245.8762_527
246.0168,204,0.531235223,0.64,AE_pos_246.0168_204
246.0408,74,0.006941783,-3.1,AE_pos_246.0408_74
246.0804,92,0.094508802,-1.78,AE_pos_246.0804_92
246.0964,91,0.026348171,-2.45,AE_pos_246.0964_91
246.097,553,0.308614406,-1.05,AE_pos_246.097_553
246.9188,526,0.691321089,-0.4,AE_pos_246.9188_526
247.0099,142,0.861043161,-0.18,AE_pos_247.0099_142
247.0286,87,0.463877271,0.75,AE_pos_247.0286_87
247.1019,184,0.324134818,-1.02,AE_pos_247.1019_184
247.1274,73,1.07E-08,10.69,AE_pos_247.1274_73
247.9419,470,0.57869977,0.57,AE_pos_247.9419_470
247.9419,27,0.450640357,0.77,AE_pos_247.9419_27
248.0576,156,0.216489167,-1.29,AE_pos_248.0576_156
248.0579,504,0.123081832,1.63,AE_pos_248.0579_504
248.0897,125,0.001995685,3.69,AE_pos_248.0897_125
248.8842,527,0.000200773,-4.79,AE_pos_248.8842_527
249.0569,146,0.01705134,-2.66,AE_pos_249.0569_146
249.0702,129,7.22E-12,17.53,AE_pos_249.0702_129
249.0796,301,0.068026681,-1.96,AE_pos_249.0796_301
249.8709,527,0.02724925,-2.43,AE_pos_249.8709_527
249.8824,527,0.000689723,-4.19,AE_pos_249.8824_527
249.9366,499,0.901511556,-0.13,AE_pos_249.9366_499
249.9379,21,0.475079062,0.73,AE_pos_249.9379_21
250.032,58,0.49484251,0.7,AE_pos_250.032_58
250.0367,207,0.527520024,-0.65,AE_pos_250.0367_207
250.0367,536,0.1307515,1.59,AE_pos_250.0367_536
250.0485,164,0.849389884,-0.19,AE_pos_250.0485_164
250.0712,133,0.000139541,4.97,AE_pos_250.0712_133
250.0908,64,0.622938469,-0.5,AE_pos_250.0908_64
250.092,355,0.351978699,0.96,AE_pos_250.092_355
250.8793,527,0.000790666,-4.13,AE_pos_250.8793_527
251.0412,153,0.004127197,-3.34,AE_pos_251.0412_153
251.0455,513,0.480447809,0.72,AE_pos_251.0455_513
251.068,337,0.180348706,-1.4,AE_pos_251.068_337
251.0695,143,0.002606191,-3.56,AE_pos_251.0695_143
251.0958,334,0.929008327,-0.09,AE_pos_251.0958_334
251.1286,192,0.865112353,-0.17,AE_pos_251.1286_192
252.016,193,0.249717745,-1.19,AE_pos_252.016_193
252.0158,525,0.303273932,-1.06,AE_pos_252.0158_525
252.0716,151,0.117244204,-1.66,AE_pos_252.0716_151
252.0717,287,0.007535286,3.06,AE_pos_252.0717_287
252.1064,60,0.004177249,3.34,AE_pos_252.1064_60
252.1429,128,0.537498442,-0.63,AE_pos_252.1429_128
252.1522,60,0.513599204,-0.67,AE_pos_252.1522_60
252.2156,476,0.054188676,2.08,AE_pos_252.2156_476
252.267,107,4.36E-05,-5.55,AE_pos_252.267_107
252.8796,527,0.003948146,-3.36,AE_pos_252.8796_527
253.0847,169,1.53E-07,-8.82,AE_pos_253.0847_169
253.1427,165,0.601885323,-0.53,AE_pos_253.1427_165
254.0873,162,4.94E-06,-6.72,AE_pos_254.0873_162
255.028,165,0.872144449,-0.16,AE_pos_255.028_165
255.0426,55,0.262945523,1.16,AE_pos_255.0426_55
255.0634,498,5.16E-14,24.14,AE_pos_255.0634_498
255.0649,85,0.010144494,-2.91,AE_pos_255.0649_85
255.1002,66,3.88E-09,-11.48,AE_pos_255.1002_66
255.1559,56,0.039079127,2.25,AE_pos_255.1559_56
255.1557,451,0.681047252,0.42,AE_pos_255.1557_451
255.9369,25,0.003377726,-3.44,AE_pos_255.9369_25
256.8889,523,0.029149484,-2.4,AE_pos_256.8889_523
256.9279,517,0.457339231,0.76,AE_pos_256.9279_517
257.0543,100,4.09E-10,-13.4,AE_pos_257.0543_100
257.0749,146,2.91E-08,-9.96,AE_pos_257.0749_146
257.098,271,0.099558274,-1.75,AE_pos_257.098_271
257.1351,60,0.779182194,0.29,AE_pos_257.1351_60
257.9224,528,0.001429166,-3.85,AE_pos_257.9224_528
257.9334,26,0.528606096,0.64,AE_pos_257.9334_26
257.9479,101,0.044344307,2.18,AE_pos_257.9479_101
258.1087,58,0.153995843,1.5,AE_pos_258.1087_58
258.1683,52,0.861876818,0.18,AE_pos_258.1683_52
258.1689,267,0.811820524,0.24,AE_pos_258.1689_267
259.0908,163,0.627316263,-0.5,AE_pos_259.0908_163
259.1137,54,0.316016424,1.04,AE_pos_259.1137_54
259.1506,46,0.029483489,-2.39,AE_pos_259.1506_46
259.9591,526,0.001752514,-3.75,AE_pos_259.9591_526
260.0516,509,5.63E-09,11.19,AE_pos_260.0516_509
260.0611,47,0.823879156,0.23,AE_pos_260.0611_47
260.073,212,0.098641593,1.75,AE_pos_260.073_212
260.0945,157,0.411928066,-0.84,AE_pos_260.0945_157
260.1118,57,0.000977754,-4.03,AE_pos_260.1118_57
260.9715,164,0.220802737,-1.27,AE_pos_260.9715_164
261.0637,47,0.592295949,0.55,AE_pos_261.0637_47
261.0862,62,0.041558787,-2.22,AE_pos_261.0862_62
261.9443,527,0.001478436,-3.83,AE_pos_261.9443_527
262.1282,56,0.185247068,-1.38,AE_pos_262.1282_56
262.1332,521,0.566382222,0.59,AE_pos_262.1332_521
262.9677,164,0.205565372,-1.32,AE_pos_262.9677_164
262.9976,556,0.063065205,2,AE_pos_262.9976_556
263.0127,88,0.999575246,0,AE_pos_263.0127_88
263.0354,31,0.679125481,0.42,AE_pos_263.0354_31
263.0832,62,3.99E-05,-5.6,AE_pos_263.0832_62
263.1055,497,0.641589354,-0.47,AE_pos_263.1055_497
263.123,183,2.08E-05,5.94,AE_pos_263.123_183
264.0247,66,0.223862182,-1.27,AE_pos_264.0247_66
264.0522,91,0.009497093,-2.95,AE_pos_264.0522_91
264.0852,72,0.72088062,-0.36,AE_pos_264.0852_72
264.268,107,0.001774965,-3.74,AE_pos_264.268_107
265.0261,91,0.129130928,-1.6,AE_pos_265.0261_91
265.1043,68,0.017975031,2.64,AE_pos_265.1043_68
265.1103,46,3.89E-06,6.85,AE_pos_265.1103_46
265.1355,67,0.150786652,-1.51,AE_pos_265.1355_67
265.9972,164,0.910737546,-0.11,AE_pos_265.9972_164
266.0224,154,0.423733511,-0.82,AE_pos_266.0224_154
266.9166,463,0.012637484,-2.81,AE_pos_266.9166_463
267.0315,61,0.927719652,0.09,AE_pos_267.0315_61
267.0988,209,0.000185252,4.83,AE_pos_267.0988_209
267.1776,191,0.025828278,2.46,AE_pos_267.1776_191
267.177,501,0.001936399,3.7,AE_pos_267.177_501
268.1012,62,0.748622953,0.33,AE_pos_268.1012_62
268.174,216,0.940289386,-0.08,AE_pos_268.174_216
268.1742,513,0.677893826,-0.42,AE_pos_268.1742_513
268.2621,117,0.138582284,-1.56,AE_pos_268.2621_117
268.9775,200,0.77964071,-0.28,AE_pos_268.9775_200
269.0247,244,0.018617095,2.62,AE_pos_269.0247_244
269.0983,339,0.94847356,0.07,AE_pos_269.0983_339
269.1345,499,0.767165352,-0.3,AE_pos_269.1345_499
269.1344,91,0.008291279,-3.01,AE_pos_269.1344_91
270.0085,155,0.280982764,-1.12,AE_pos_270.0085_155
270.1451,132,0.224190014,-1.26,AE_pos_270.1451_132
271.1506,65,0.247718958,-1.2,AE_pos_271.1506_65
271.1867,132,0.949000295,0.06,AE_pos_271.1867_132
271.1863,480,0.427577418,-0.81,AE_pos_271.1863_480
271.9149,27,0.487443281,0.71,AE_pos_271.9149_27
272.2575,415,0.856687513,0.18,AE_pos_272.2575_415
272.2574,95,0.034245827,-2.31,AE_pos_272.2574_95
272.5819,97,0.301021247,-1.07,AE_pos_272.5819_97
272.861,521,0.035831527,-2.29,AE_pos_272.861_521
272.8985,528,0.026059757,-2.45,AE_pos_272.8985_528
273.0514,195,0.011960467,-2.83,AE_pos_273.0514_195
273.09,290,1.81E-05,-6.01,AE_pos_273.09_290
273.13,68,0.617583445,0.51,AE_pos_273.13_68
273.1299,309,0.146451498,1.53,AE_pos_273.1299_309
273.13,517,0.830525896,-0.22,AE_pos_273.13_517
273.1662,52,0.797367914,0.26,AE_pos_273.1662_52
273.1837,478,0.54813685,0.61,AE_pos_273.1837_478
273.1838,214,0.164520897,1.46,AE_pos_273.1838_214
273.8943,527,0.000587079,-4.27,AE_pos_273.8943_527
274.0913,344,0.906576548,0.12,AE_pos_274.0913_344
274.0914,94,0.000223663,-4.74,AE_pos_274.0914_94
274.1583,219,0.113793769,1.67,AE_pos_274.1583_219
274.1579,475,0.337002119,0.99,AE_pos_274.1579_475
274.1695,81,0.463408414,-0.75,AE_pos_274.1695_81
274.169,485,0.376558543,0.91,AE_pos_274.169_485
275.0662,133,1.16E-05,-6.25,AE_pos_275.0662_133
275.1096,137,0.970504119,0.04,AE_pos_275.1096_137
275.1455,54,0.375201311,0.91,AE_pos_275.1455_54
275.899,524,0.000405638,-4.45,AE_pos_275.899_524
275.9336,526,0.011939115,-2.84,AE_pos_275.9336_526
275.9578,524,0.000986572,-4.02,AE_pos_275.9578_524
275.9993,150,0.745214816,0.33,AE_pos_275.9993_150
276.1172,108,5.81E-05,-5.41,AE_pos_276.1172_108
276.1432,57,0.380795045,-0.9,AE_pos_276.1432_57
276.986,86,0.720499004,0.36,AE_pos_276.986_86
276.986,534,0.317553869,1.03,AE_pos_276.986_534
277.0609,60,2.87E-06,-7.02,AE_pos_277.0609_60
277.0784,527,0.0007271,-4.17,AE_pos_277.0784_527
277.0812,65,5.12E-07,-8.05,AE_pos_277.0812_65
277.1012,118,1.78E-07,8.72,AE_pos_277.1012_118
277.1239,180,0.000727671,-4.17,AE_pos_277.1239_180
277.1726,250,0.679432538,-0.42,AE_pos_277.1726_250
277.2003,127,0.934047556,0.08,AE_pos_277.2003_127
277.9991,150,0.569430971,-0.58,AE_pos_277.9991_150
278.0334,76,0.006546763,3.12,AE_pos_278.0334_76
278.0374,472,0.094713433,-1.78,AE_pos_278.0374_472
278.0866,245,0.001359321,-3.87,AE_pos_278.0866_245
278.1217,82,0.985381751,-0.02,AE_pos_278.1217_82
278.5709,322,5.83E-12,-17.78,AE_pos_278.5709_322
279.0755,329,0.032764152,-2.34,AE_pos_279.0755_329
279.0917,164,0.342742743,0.98,AE_pos_279.0917_164
279.2039,87,0.008076771,3.02,AE_pos_279.2039_87
279.9552,527,0.000806893,-4.12,AE_pos_279.9552_527
280.0348,527,0.008469872,-3,AE_pos_280.0348_527
280.0938,132,0.619101685,0.51,AE_pos_280.0938_132
280.161,102,0.985642351,-0.02,AE_pos_280.161_102
280.161,449,0.287357594,1.1,AE_pos_280.161_449
280.2102,211,0.010397052,2.9,AE_pos_280.2102_211
280.2616,72,3.42E-05,5.68,AE_pos_280.2616_72
280.9369,525,0.020905721,-2.56,AE_pos_280.9369_525
280.9921,105,0.356057065,-0.95,AE_pos_280.9921_105
281.0735,140,0.74383459,-0.33,AE_pos_281.0735_140
281.0945,174,0.109621233,-1.69,AE_pos_281.0945_174
281.1387,376,9.48E-08,9.14,AE_pos_281.1387_376
282.0053,552,0.773929383,-0.29,AE_pos_282.0053_552
282.0108,100,0.64530213,0.47,AE_pos_282.0108_100
282.0332,151,0.000314373,-4.57,AE_pos_282.0332_151
282.0621,106,0.007995134,-3.03,AE_pos_282.0621_106
282.0769,165,0.78265162,-0.28,AE_pos_282.0769_165
282.0973,111,0.438500497,0.79,AE_pos_282.0973_111
282.1169,71,0.992853383,-0.01,AE_pos_282.1169_71
282.1901,186,0.687365002,-0.41,AE_pos_282.1901_186
282.2211,30,0.233594576,-1.24,AE_pos_282.2211_30
282.2202,426,0.599479763,-0.54,AE_pos_282.2202_426
282.2775,106,7.75E-06,-6.47,AE_pos_282.2775_106
282.2775,570,0.487682748,0.71,AE_pos_282.2775_570
283.0085,70,0.015093466,2.72,AE_pos_283.0085_70
283.0689,70,0.093854806,-1.78,AE_pos_283.0689_70
283.1211,86,0.012366358,2.82,AE_pos_283.1211_86
283.1479,161,0.857057492,0.18,AE_pos_283.1479_161
283.1473,534,0.691029539,0.4,AE_pos_283.1473_534
283.2241,97,0.515126884,0.67,AE_pos_283.2241_97
283.2243,475,0.880686696,-0.15,AE_pos_283.2243_475
283.2819,107,2.24E-05,-5.9,AE_pos_283.2819_107
283.9316,24,0.411696147,-0.84,AE_pos_283.9316_24
284.0786,99,0.220730386,-1.27,AE_pos_284.0786_99
285.0653,151,0.674106354,0.43,AE_pos_285.0653_151
285.13,457,0.276095849,1.13,AE_pos_285.13_457
285.1294,72,0.886732298,-0.14,AE_pos_285.1294_72
285.1666,55,0.195663581,-1.35,AE_pos_285.1666_55
285.2964,501,0.249751156,-1.19,AE_pos_285.2964_501
285.2962,129,0.354174327,0.95,AE_pos_285.2962_129
285.9284,24,0.451796091,-0.77,AE_pos_285.9284_24
286.0713,108,0.191840016,-1.36,AE_pos_286.0713_108
286.9032,527,0.000459922,-4.39,AE_pos_286.9032_527
287.0726,62,0.107961093,-1.7,AE_pos_287.0726_62
287.1089,183,0.249387945,1.2,AE_pos_287.1089_183
287.1456,54,0.014054072,-2.76,AE_pos_287.1456_54
287.1455,392,0.772160486,0.29,AE_pos_287.1455_392
287.1822,56,0.007336827,-3.07,AE_pos_287.1822_56
287.888,23,0.081774282,-1.86,AE_pos_287.888_23
287.9028,528,0.010506714,-2.9,AE_pos_287.9028_528
288.0733,103,9.85E-06,-6.34,AE_pos_288.0733_103
288.0706,434,4.91E-08,9.59,AE_pos_288.0706_434
288.289,69,0.927112932,-0.09,AE_pos_288.289_69
288.5685,442,4.59E-09,11.35,AE_pos_288.5685_442
288.9968,81,0.5034247,-0.68,AE_pos_288.9968_81
289.099,404,3.10E-05,-5.73,AE_pos_289.099_404
289.1595,53,0.282063387,-1.11,AE_pos_289.1595_53
289.1604,417,0.477264083,-0.73,AE_pos_289.1604_417
289.2922,68,0.601338401,0.53,AE_pos_289.2922_68
289.9104,527,0.000739554,-4.16,AE_pos_289.9104_527
290.074,421,0.948953412,0.07,AE_pos_290.074_421
290.0807,73,0.074953167,-1.9,AE_pos_290.0807_73
290.0989,62,0.434522846,0.8,AE_pos_290.0989_62
290.8978,528,0.025381851,-2.47,AE_pos_290.8978_528
290.909,527,0.001318926,-3.88,AE_pos_290.909_527
291.0628,95,0.558276542,0.6,AE_pos_291.0628_95
291.1171,61,0.120185341,-1.64,AE_pos_291.1171_61
291.6395,63,0.286975765,1.1,AE_pos_291.6395_63
291.8804,528,0.011465975,-2.85,AE_pos_291.8804_528
291.9052,527,0.000755844,-4.15,AE_pos_291.9052_527
292.0711,526,0.337278062,-0.99,AE_pos_292.0711_526
292.071,74,0.539855835,0.63,AE_pos_292.071_74
292.0711,339,0.755027531,0.32,AE_pos_292.0711_339
292.1014,417,0.642665953,0.47,AE_pos_292.1014_417
292.101,107,0.001308415,-3.89,AE_pos_292.101_107
292.9081,529,0.002826293,-3.52,AE_pos_292.9081_529
293.0945,525,0.025396092,-2.47,AE_pos_293.0945_525
293.9054,528,0.000690228,-4.19,AE_pos_293.9054_528
294.1531,59,0.007509889,-3.06,AE_pos_294.1531_59
294.2258,140,0.754101784,0.32,AE_pos_294.2258_140
294.903,527,0.074333539,-1.91,AE_pos_294.903_527
295.0932,163,4.33E-05,5.56,AE_pos_295.0932_163
295.1162,374,5.38E-06,6.67,AE_pos_295.1162_374
295.1271,110,1.74E-07,8.74,AE_pos_295.1271_110
295.2148,68,0.553160722,0.61,AE_pos_295.2148_68
295.8762,527,0.022066377,-2.53,AE_pos_295.8762_527
295.8917,454,0.245016742,-1.21,AE_pos_295.8917_454
295.8892,24,0.734610292,0.34,AE_pos_295.8892_24
295.9012,527,0.056155341,-2.06,AE_pos_295.9012_527
296.0954,158,0.996806393,0,AE_pos_296.0954_158
296.2227,71,0.495873716,0.7,AE_pos_296.2227_71
297.0377,164,0.243080063,-1.21,AE_pos_297.0377_164
297.0566,161,0.825637179,-0.22,AE_pos_297.0566_161
297.1901,33,0.084738911,-1.84,AE_pos_297.1901_33
297.2317,81,0.581580238,0.56,AE_pos_297.2317_81
297.8786,26,0.35609937,-0.95,AE_pos_297.8786_26
297.9816,548,0.563471961,-0.59,AE_pos_297.9816_548
298.0515,91,1.94E-05,-5.98,AE_pos_298.0515_91
298.1001,107,4.61E-06,-6.76,AE_pos_298.1001_107
298.1209,128,4.49E-06,6.77,AE_pos_298.1209_128
298.2328,78,0.871151948,0.16,AE_pos_298.2328_78
298.3454,295,0.036837791,2.28,AE_pos_298.3454_295
298.3453,515,0.883906077,-0.15,AE_pos_298.3453_515
298.6025,64,0.711046366,0.38,AE_pos_298.6025_64
298.827,509,0.139877287,-1.55,AE_pos_298.827_509
299.0358,266,0.36916226,-0.92,AE_pos_299.0358_266
299.0491,107,5.91E-08,-9.46,AE_pos_299.0491_107
299.0829,161,1.42E-16,35.14,AE_pos_299.0829_161
299.1058,78,0.240271084,1.22,AE_pos_299.1058_78
299.1089,399,0.503010536,0.69,AE_pos_299.1089_399
299.1453,82,0.000329023,-4.55,AE_pos_299.1453_82
299.1472,376,0.829709952,0.22,AE_pos_299.1472_376
299.1818,110,0.160301983,1.47,AE_pos_299.1818_110
299.8994,527,0.04738207,-2.15,AE_pos_299.8994_527
300.0466,92,3.12E-09,-11.66,AE_pos_300.0466_92
300.106,62,0.016080132,2.69,AE_pos_300.106_62
300.1842,126,0.071991166,1.93,AE_pos_300.1842_126
300.2883,107,5.05E-05,-5.48,AE_pos_300.2883_107
300.6445,53,0.161976865,-1.47,AE_pos_300.6445_53
300.8739,507,0.312252636,-1.04,AE_pos_300.8739_507
301.073,128,0.105252461,-1.72,AE_pos_301.073_128
301.1429,50,0.539538532,-0.63,AE_pos_301.1429_50
301.1635,56,0.013491384,-2.78,AE_pos_301.1635_56
301.1612,469,0.238403754,1.22,AE_pos_301.1612_469
301.1958,85,0.167909474,-1.44,AE_pos_301.1958_85
301.2146,362,0.291206704,-1.09,AE_pos_301.2146_362
301.2916,107,0.058030392,-2.04,AE_pos_301.2916_107
301.897,527,0.132421595,-1.59,AE_pos_301.897_527
302.1952,193,0.096981354,1.76,AE_pos_302.1952_193
302.304,135,5.80E-06,-6.63,AE_pos_302.304_135
302.975,89,0.692134029,0.4,AE_pos_302.975_89
303.0361,66,5.81E-07,-7.97,AE_pos_303.0361_66
303.0609,179,0.400890352,0.86,AE_pos_303.0609_179
303.0645,539,1.03E-06,-7.63,AE_pos_303.0645_539
303.1761,60,0.344852223,-0.97,AE_pos_303.1761_60
303.1763,482,0.163397333,-1.46,AE_pos_303.1763_482
303.883,515,0.145558494,1.53,AE_pos_303.883_515
303.8945,526,0.172329215,1.43,AE_pos_303.8945_526
304.2979,144,1.02E-10,14.72,AE_pos_304.2979_144
304.2979,555,0.958330206,0.05,AE_pos_304.2979_555
305.0272,97,0.016029885,-2.69,AE_pos_305.0272_97
305.156,58,0.871764685,-0.16,AE_pos_305.156_58
305.156,529,0.583290977,-0.56,AE_pos_305.156_529
305.2306,412,0.054613875,-2.07,AE_pos_305.2306_412
305.2307,226,0.717412784,0.37,AE_pos_305.2307_226
305.3012,567,0.376024621,0.91,AE_pos_305.3012_567
305.3012,148,9.57E-09,10.78,AE_pos_305.3012_148
306.0746,94,2.60E-25,-124.24,AE_pos_306.0746_94
306.2626,168,0.92925135,0.09,AE_pos_306.2626_168
306.5889,100,0.593489834,-0.54,AE_pos_306.5889_100
307.0828,295,1.85E-12,-19.16,AE_pos_307.0828_295
307.0882,67,0.823128564,-0.23,AE_pos_307.0882_67
